Regione per Dettaglio;Settore;Anno;S - Consolidato SPA
Puglia;Cultura e servizi ricreativi;2008;507268900.00
Puglia;Cultura e servizi ricreativi;2009;485419230.00
Puglia;Cultura e servizi ricreativi;2010;450409920.00
Puglia;Cultura e servizi ricreativi;2011;434818940.00
Puglia;Cultura e servizi ricreativi;2012;446317340.00
Puglia;Cultura e servizi ricreativi;2013;416317750.00
Puglia;Cultura e servizi ricreativi;2014;388075540.00
Puglia;Cultura e servizi ricreativi;2015;429220500.00
Puglia;Cultura e servizi ricreativi;2016;377702380.00
Puglia;Cultura e servizi ricreativi;2017;417404930.00
Puglia;Cultura e servizi ricreativi;2018;420060850.00
Puglia;Cultura e servizi ricreativi;2019;456755980.00
Puglia;Cultura e servizi ricreativi;2020;444030070.00
Puglia;Cultura e servizi ricreativi;2021;480606510.00
Puglia;Edilizia abitativa e urbanistica;2000;316307100.00
Puglia;Edilizia abitativa e urbanistica;2001;369632460.00
Puglia;Edilizia abitativa e urbanistica;2002;408487460.00
Puglia;Edilizia abitativa e urbanistica;2003;339770950.00
Puglia;Edilizia abitativa e urbanistica;2004;360240600.00
Puglia;Edilizia abitativa e urbanistica;2005;346110490.00
Puglia;Edilizia abitativa e urbanistica;2006;330205430.00
Puglia;Edilizia abitativa e urbanistica;2007;308913580.00
Puglia;Edilizia abitativa e urbanistica;2008;314702660.00
Puglia;Edilizia abitativa e urbanistica;2009;326723890.00
Puglia;Edilizia abitativa e urbanistica;2010;274381100.00
Puglia;Edilizia abitativa e urbanistica;2011;283185470.00
Puglia;Edilizia abitativa e urbanistica;2012;293625860.00
Puglia;Edilizia abitativa e urbanistica;2013;304840360.00
Puglia;Edilizia abitativa e urbanistica;2014;268211300.00
Puglia;Edilizia abitativa e urbanistica;2015;273283230.00
Puglia;Edilizia abitativa e urbanistica;2016;311426680.00
Puglia;Edilizia abitativa e urbanistica;2017;327790810.00
Puglia;Edilizia abitativa e urbanistica;2018;286406080.00
Puglia;Edilizia abitativa e urbanistica;2019;217414030.00
Puglia;Edilizia abitativa e urbanistica;2020;198090020.00
Puglia;Edilizia abitativa e urbanistica;2021;251491960.00
Puglia;Sanità;2000;4247050930.00
Puglia;Sanità;2001;4658804080.00
Puglia;Sanità;2002;4621004770.00
Puglia;Sanità;2003;5252475920.00
Puglia;Sanità;2004;5223046260.00
Puglia;Sanità;2005;5234919000.00
Puglia;Sanità;2006;5537346560.00
Puglia;Sanità;2007;5907750100.00
Puglia;Sanità;2008;6186125890.00
Puglia;Sanità;2009;6523690930.00
Puglia;Sanità;2010;7039938780.00
Puglia;Sanità;2011;6679824450.00
Puglia;Sanità;2012;6955825040.00
Puglia;Sanità;2013;6970905920.00
Puglia;Sanità;2014;6501513960.00
Puglia;Sanità;2015;6775598600.00
Puglia;Sanità;2016;6595228160.00
Puglia;Sanità;2017;7160581040.00
Puglia;Sanità;2018;6933870440.00
Puglia;Sanità;2019;7097416580.00
Puglia;Sanità;2020;7366332790.00
Puglia;Sanità;2021;8042247160.00
Puglia;Interventi in campo sociale;2000;1547599940.00
Puglia;Interventi in campo sociale;2001;1458964210.00
Puglia;Interventi in campo sociale;2002;1676430350.00
Puglia;Interventi in campo sociale;2003;1682075550.00
Puglia;Interventi in campo sociale;2004;1731965250.00
Puglia;Interventi in campo sociale;2005;1759800110.00
Puglia;Interventi in campo sociale;2006;1963339470.00
Puglia;Interventi in campo sociale;2007;2441803080.00
Puglia;Interventi in campo sociale;2008;2141190120.00
Puglia;Interventi in campo sociale;2009;2351873800.00
Puglia;Interventi in campo sociale;2010;2290461300.00
Puglia;Interventi in campo sociale;2011;2304009680.00
Puglia;Interventi in campo sociale;2012;3307345840.00
Puglia;Interventi in campo sociale;2013;3420600750.00
Puglia;Interventi in campo sociale;2014;3420862400.00
Puglia;Interventi in campo sociale;2015;3760179120.00
Puglia;Interventi in campo sociale;2016;3846073170.00
Puglia;Interventi in campo sociale;2017;4102202030.00
Puglia;Interventi in campo sociale;2018;4275783130.00
Puglia;Interventi in campo sociale;2019;4655622740.00
Puglia;Interventi in campo sociale;2020;5794764780.00
Puglia;Interventi in campo sociale;2021;6080791010.00
Puglia;Servizio Idrico Integrato;2000;408961310.00
Puglia;Servizio Idrico Integrato;2001;386109750.00
Puglia;Servizio Idrico Integrato;2002;529391200.00
Puglia;Servizio Idrico Integrato;2003;471203590.00
Puglia;Servizio Idrico Integrato;2004;447298800.00
Puglia;Servizio Idrico Integrato;2005;480373340.00
Puglia;Servizio Idrico Integrato;2006;512188850.00
Puglia;Servizio Idrico Integrato;2007;544745430.00
Puglia;Servizio Idrico Integrato;2008;694779570.00
Puglia;Servizio Idrico Integrato;2009;667355320.00
Puglia;Servizio Idrico Integrato;2010;621163510.00
Puglia;Servizio Idrico Integrato;2011;692909590.00
Puglia;Servizio Idrico Integrato;2012;632804440.00
Puglia;Servizio Idrico Integrato;2013;608998880.00
Puglia;Servizio Idrico Integrato;2014;606234930.00
Puglia;Servizio Idrico Integrato;2015;643106300.00
Puglia;Servizio Idrico Integrato;2016;623961410.00
Puglia;Servizio Idrico Integrato;2017;541867950.00
Puglia;Servizio Idrico Integrato;2018;517339290.00
Puglia;Servizio Idrico Integrato;2019;473227270.00
Puglia;Servizio Idrico Integrato;2020;628793490.00
Puglia;Servizio Idrico Integrato;2021;664757440.00
Puglia;Ambiente;2000;128171320.00
Puglia;Ambiente;2001;152211110.00
Puglia;Ambiente;2002;173036630.00
Puglia;Ambiente;2003;156097790.00
Puglia;Ambiente;2004;180142540.00
Puglia;Ambiente;2005;189437600.00
Puglia;Ambiente;2006;185121000.00
Puglia;Ambiente;2007;190821310.00
Puglia;Ambiente;2008;216613550.00
Puglia;Ambiente;2009;213330850.00
Puglia;Ambiente;2010;164954690.00
Puglia;Ambiente;2011;178378280.00
Puglia;Ambiente;2012;183933430.00
Puglia;Ambiente;2013;200300210.00
Puglia;Ambiente;2014;196608560.00
Puglia;Ambiente;2015;228438710.00
Puglia;Ambiente;2016;207349270.00
Puglia;Ambiente;2017;174314680.00
Puglia;Ambiente;2018;152332980.00
Puglia;Ambiente;2019;174412060.00
Puglia;Ambiente;2020;165667210.00
Puglia;Ambiente;2021;216040840.00
Puglia;Smaltimento dei Rifiuti;2000;362033670.00
Puglia;Smaltimento dei Rifiuti;2001;389960060.00
Puglia;Smaltimento dei Rifiuti;2002;427951810.00
Puglia;Smaltimento dei Rifiuti;2003;388724370.00
Puglia;Smaltimento dei Rifiuti;2004;428099310.00
Puglia;Smaltimento dei Rifiuti;2005;471679830.00
Puglia;Smaltimento dei Rifiuti;2006;463583630.00
Puglia;Smaltimento dei Rifiuti;2007;500160160.00
Puglia;Smaltimento dei Rifiuti;2008;514968030.00
Puglia;Smaltimento dei Rifiuti;2009;533955030.00
Puglia;Smaltimento dei Rifiuti;2010;446450020.00
Puglia;Smaltimento dei Rifiuti;2011;669638000.00
Puglia;Smaltimento dei Rifiuti;2012;486197460.00
Puglia;Smaltimento dei Rifiuti;2013;421983010.00
Puglia;Smaltimento dei Rifiuti;2014;669012930.00
Puglia;Smaltimento dei Rifiuti;2015;699304290.00
Puglia;Smaltimento dei Rifiuti;2016;433277870.00
Puglia;Smaltimento dei Rifiuti;2017;240448190.00
Puglia;Smaltimento dei Rifiuti;2018;540202700.00
Puglia;Smaltimento dei Rifiuti;2019;558330930.00
Puglia;Smaltimento dei Rifiuti;2020;826660710.00
Puglia;Smaltimento dei Rifiuti;2021;843253010.00
Puglia;Altri interventi igenico sanitari;2000;32900820.00
Puglia;Altri interventi igenico sanitari;2001;30941810.00
Puglia;Altri interventi igenico sanitari;2002;44512640.00
Puglia;Altri interventi igenico sanitari;2003;59147380.00
Puglia;Altri interventi igenico sanitari;2004;55834340.00
Puglia;Altri interventi igenico sanitari;2005;55751360.00
Puglia;Altri interventi igenico sanitari;2006;59264040.00
Puglia;Altri interventi igenico sanitari;2007;66883220.00
Puglia;Altri interventi igenico sanitari;2008;42920560.00
Puglia;Altri interventi igenico sanitari;2009;43116080.00
Puglia;Altri interventi igenico sanitari;2010;41059550.00
Puglia;Altri interventi igenico sanitari;2011;39419610.00
Puglia;Altri interventi igenico sanitari;2012;42741540.00
Puglia;Altri interventi igenico sanitari;2013;41341770.00
Puglia;Altri interventi igenico sanitari;2014;39607360.00
Puglia;Altri interventi igenico sanitari;2015;39839350.00
Puglia;Altri interventi igenico sanitari;2016;36426260.00
Puglia;Altri interventi igenico sanitari;2017;31745040.00
Puglia;Altri interventi igenico sanitari;2018;30093600.00
Puglia;Altri interventi igenico sanitari;2019;30027860.00
Puglia;Altri interventi igenico sanitari;2020;31834200.00
Puglia;Altri interventi igenico sanitari;2021;35374830.00
Puglia;Lavoro;2000;495950020.00
Puglia;Lavoro;2001;504416850.00
Puglia;Lavoro;2002;755198770.00
Puglia;Lavoro;2003;826710640.00
Puglia;Lavoro;2004;916799190.00
Puglia;Lavoro;2005;912246430.00
Puglia;Lavoro;2006;944280110.00
Puglia;Lavoro;2007;1096205910.00
Puglia;Lavoro;2008;1346382770.00
Puglia;Lavoro;2009;1648343040.00
Puglia;Lavoro;2010;1751224220.00
Puglia;Lavoro;2011;1648033870.00
Puglia;Lavoro;2012;1773553920.00
Puglia;Lavoro;2013;1932643900.00
Puglia;Lavoro;2014;1883640350.00
Puglia;Lavoro;2015;2068694040.00
Puglia;Lavoro;2016;2349747750.00
Puglia;Lavoro;2017;2350234590.00
Puglia;Lavoro;2018;2089620590.00
Puglia;Lavoro;2019;1941827900.00
Puglia;Lavoro;2020;2700182250.00
Puglia;Lavoro;2021;2705862600.00
Puglia;Previdenza e Integrazioni Salariali;2000;9356515270.00
Puglia;Previdenza e Integrazioni Salariali;2001;9762998950.00
Puglia;Previdenza e Integrazioni Salariali;2002;10558021310.00
Puglia;Previdenza e Integrazioni Salariali;2003;10901966550.00
Puglia;Previdenza e Integrazioni Salariali;2004;11310925090.00
Puglia;Previdenza e Integrazioni Salariali;2005;11761257250.00
Puglia;Previdenza e Integrazioni Salariali;2006;12293914900.00
Puglia;Previdenza e Integrazioni Salariali;2007;12776053270.00
Puglia;Previdenza e Integrazioni Salariali;2008;13203655370.00
Puglia;Previdenza e Integrazioni Salariali;2009;13661579880.00
Puglia;Previdenza e Integrazioni Salariali;2010;13948041630.00
Puglia;Previdenza e Integrazioni Salariali;2011;14253437030.00
Puglia;Previdenza e Integrazioni Salariali;2012;14479178130.00
Puglia;Previdenza e Integrazioni Salariali;2013;14829281870.00
Puglia;Previdenza e Integrazioni Salariali;2014;14847088510.00
Puglia;Previdenza e Integrazioni Salariali;2015;15141502690.00
Puglia;Previdenza e Integrazioni Salariali;2016;15133787820.00
Puglia;Previdenza e Integrazioni Salariali;2017;15345764350.00
Puglia;Previdenza e Integrazioni Salariali;2018;15722087170.00
Puglia;Previdenza e Integrazioni Salariali;2019;16212591230.00
Puglia;Previdenza e Integrazioni Salariali;2020;16489719610.00
Puglia;Previdenza e Integrazioni Salariali;2021;16790088310.00
Puglia;Altri trasporti;2000;1296150680.00
Puglia;Altri trasporti;2001;1412591810.00
Puglia;Altri trasporti;2002;1152380310.00
Puglia;Altri trasporti;2003;1279944310.00
Puglia;Altri trasporti;2004;1083899580.00
Puglia;Altri trasporti;2005;1267907380.00
Puglia;Altri trasporti;2006;1311973120.00
Puglia;Altri trasporti;2007;1179545450.00
Puglia;Altri trasporti;2008;1308524730.00
Puglia;Altri trasporti;2009;1271683960.00
Puglia;Altri trasporti;2010;1167590220.00
Puglia;Altri trasporti;2011;1246316400.00
Puglia;Altri trasporti;2012;1255294440.00
Puglia;Altri trasporti;2013;1341290170.00
Puglia;Altri trasporti;2014;1125565410.00
Puglia;Altri trasporti;2015;1392051420.00
Puglia;Altri trasporti;2016;1474490980.00
Puglia;Altri trasporti;2017;1526469410.00
Puglia;Altri trasporti;2018;1275331390.00
Puglia;Altri trasporti;2019;1350003610.00
Puglia;Altri trasporti;2020;1301025370.00
Puglia;Altri trasporti;2021;1601112480.00
Puglia;Viabilità;2000;474957180.00
Puglia;Viabilità;2001;429307300.00
Puglia;Viabilità;2002;443428070.00
Puglia;Viabilità;2003;468478960.00
Puglia;Viabilità;2004;519025790.00
Puglia;Viabilità;2005;564189250.00
Puglia;Viabilità;2006;560050050.00
Puglia;Viabilità;2007;508051090.00
Puglia;Viabilità;2008;573685540.00
Puglia;Viabilità;2009;624271300.00
Puglia;Viabilità;2010;523958780.00
Puglia;Viabilità;2011;488326880.00
Puglia;Viabilità;2012;457468480.00
Puglia;Viabilità;2013;479762340.00
Puglia;Viabilità;2014;527585630.00
Puglia;Viabilità;2015;552812320.00
Puglia;Viabilità;2016;453461270.00
Puglia;Viabilità;2017;496611890.00
Puglia;Viabilità;2018;462185410.00
Puglia;Viabilità;2019;478193910.00
Puglia;Viabilità;2020;511161490.00
Puglia;Viabilità;2021;561214910.00
Puglia;Telecomunicazioni;2000;304816890.00
Puglia;Telecomunicazioni;2001;367021050.00
Puglia;Telecomunicazioni;2002;343047670.00
Puglia;Telecomunicazioni;2003;401302590.00
Puglia;Telecomunicazioni;2004;323927630.00
Puglia;Telecomunicazioni;2005;369810850.00
Puglia;Telecomunicazioni;2006;462823130.00
Puglia;Telecomunicazioni;2007;335516610.00
Puglia;Telecomunicazioni;2008;388353350.00
Puglia;Telecomunicazioni;2009;399460990.00
Puglia;Telecomunicazioni;2010;359517840.00
Puglia;Telecomunicazioni;2011;348041470.00
Puglia;Telecomunicazioni;2012;572458750.00
Puglia;Telecomunicazioni;2013;450098410.00
Puglia;Telecomunicazioni;2014;438088500.00
Puglia;Telecomunicazioni;2015;420094750.00
Puglia;Telecomunicazioni;2016;428341600.00
Puglia;Telecomunicazioni;2017;376875620.00
Puglia;Telecomunicazioni;2018;352901180.00
Puglia;Telecomunicazioni;2019;795803770.00
Puglia;Telecomunicazioni;2020;743670520.00
Puglia;Telecomunicazioni;2021;479376210.00
Puglia;Agricoltura;2000;312687980.00
Puglia;Agricoltura;2001;274178610.00
Puglia;Agricoltura;2002;161769950.00
Puglia;Agricoltura;2003;185967990.00
Puglia;Agricoltura;2004;202945000.00
Puglia;Agricoltura;2005;254265740.00
Puglia;Agricoltura;2006;242848810.00
Puglia;Agricoltura;2007;235320120.00
Puglia;Agricoltura;2008;225192840.00
Puglia;Agricoltura;2009;260834580.00
Puglia;Agricoltura;2010;148548420.00
Puglia;Agricoltura;2011;133484870.00
Puglia;Agricoltura;2012;132441210.00
Puglia;Agricoltura;2013;135548460.00
Puglia;Agricoltura;2014;131394620.00
Puglia;Agricoltura;2015;144165190.00
Puglia;Agricoltura;2016;115856380.00
Puglia;Agricoltura;2017;122184280.00
Puglia;Agricoltura;2018;136065910.00
Puglia;Agricoltura;2019;116556900.00
Puglia;Agricoltura;2020;344941480.00
Puglia;Agricoltura;2021;270430440.00
Puglia;Pesca marittima e Acquicoltura;2000;535550.00
Puglia;Pesca marittima e Acquicoltura;2001;883140.00
Puglia;Pesca marittima e Acquicoltura;2002;1766370.00
Puglia;Pesca marittima e Acquicoltura;2003;3466380.00
Puglia;Pesca marittima e Acquicoltura;2004;9257320.00
Puglia;Pesca marittima e Acquicoltura;2005;10255290.00
Puglia;Pesca marittima e Acquicoltura;2006;11600180.00
Puglia;Pesca marittima e Acquicoltura;2007;8572070.00
Puglia;Pesca marittima e Acquicoltura;2008;6864870.00
Puglia;Pesca marittima e Acquicoltura;2009;6915300.00
Puglia;Pesca marittima e Acquicoltura;2010;2123990.00
Puglia;Pesca marittima e Acquicoltura;2011;8964000.00
Puglia;Pesca marittima e Acquicoltura;2012;20342510.00
Puglia;Pesca marittima e Acquicoltura;2013;13720060.00
Puglia;Pesca marittima e Acquicoltura;2014;16837470.00
Puglia;Pesca marittima e Acquicoltura;2015;16692840.00
Puglia;Pesca marittima e Acquicoltura;2016;9497100.00
Puglia;Pesca marittima e Acquicoltura;2017;10633930.00
Puglia;Pesca marittima e Acquicoltura;2018;11444580.00
Puglia;Pesca marittima e Acquicoltura;2019;23278480.00
Puglia;Pesca marittima e Acquicoltura;2020;27738110.00
Puglia;Pesca marittima e Acquicoltura;2021;19708790.00
Puglia;Turismo;2000;45123550.00
Puglia;Turismo;2001;52817710.00
Puglia;Turismo;2002;31876390.00
Puglia;Turismo;2003;37422930.00
Puglia;Turismo;2004;31312740.00
Puglia;Turismo;2005;30959980.00
Puglia;Turismo;2006;32863770.00
Puglia;Turismo;2007;51912020.00
Puglia;Turismo;2008;74354600.00
Puglia;Turismo;2009;87253480.00
Puglia;Turismo;2010;39567290.00
Puglia;Turismo;2011;45358340.00
Puglia;Turismo;2012;43561400.00
Puglia;Turismo;2013;39789810.00
Puglia;Turismo;2014;41880960.00
Puglia;Turismo;2015;45357260.00
Puglia;Turismo;2016;29992310.00
Puglia;Turismo;2017;43494120.00
Puglia;Turismo;2018;61506420.00
Puglia;Turismo;2019;39834160.00
Puglia;Turismo;2020;182331030.00
Puglia;Turismo;2021;357697910.00
Puglia;Commercio;2000;47774840.00
Puglia;Commercio;2001;54036920.00
Puglia;Commercio;2002;57077460.00
Puglia;Commercio;2003;70029810.00
Puglia;Commercio;2004;79939830.00
Puglia;Commercio;2005;67319250.00
Puglia;Commercio;2006;69133890.00
Puglia;Commercio;2007;74141450.00
Puglia;Commercio;2008;108226340.00
Puglia;Commercio;2009;106092910.00
Puglia;Commercio;2010;112689800.00
Puglia;Commercio;2011;94825510.00
Puglia;Commercio;2012;100206360.00
Puglia;Commercio;2013;86445770.00
Puglia;Commercio;2014;81012980.00
Puglia;Commercio;2015;68111220.00
Puglia;Commercio;2016;70580250.00
Puglia;Commercio;2017;64471790.00
Puglia;Commercio;2018;56526370.00
Puglia;Commercio;2019;61688080.00
Puglia;Commercio;2020;221801860.00
Puglia;Commercio;2021;331538480.00
Puglia;Industria e Artigianato;2000;1554091940.00
Puglia;Industria e Artigianato;2001;1635613070.00
Puglia;Industria e Artigianato;2002;2029424300.00
Puglia;Industria e Artigianato;2003;1659550860.00
Puglia;Industria e Artigianato;2004;1387668170.00
